TCM_symptom_id,TCM_symptom_name,old_definition,new_definition
902,舌赤,,舌赤而见于脾，乃热邪内蕴，脾经有火之象，主运化失常或湿热内扰。
900,舌边尖有瘀斑,,舌边尖瘀斑，乃脾虚失运，血行不畅，瘀阻舌络之象，提示瘀血内停。
896,少食,,少食指食欲减退，纳食量明显减少，伴食后脘腹痞闷、面色萎黄、形体消瘦、神疲乏力。病位在胃，病机为脾虚失运，胃纳无权。脾虚则运化水谷精微无力，清气不升，浊气不降，胃腑受纳失司，故见纳少。其本在脾虚，其标在胃纳失常，常兼舌淡胖、脉缓弱等象。
908,舌尖红,,舌尖红，病位在脾，因心火旺盛，循经上炎于舌，故见舌尖色红，提示心脾积热，火扰心神。
910,舌糜烂,,舌糜烂，病位在脾，因心火旺盛，循经上炎于舌，致舌体溃烂、疼痛，多伴口疮、心烦。
897,少痰,,少痰，指肺系津液输布失常，痰液生成减少，症见咳唾痰量稀少，或干咳无痰，或痰质黏稠难出。其病机多因肺阴亏虚，虚火灼津，或燥热伤肺，津液耗损，致肺失清润，宣肃不利；亦可见于肺气虚弱，气不化津，津液不布。临床常伴口干咽燥、鼻干、咳声短促等症。
917,舌体肿,,舌体肿而质淡嫩，多因脾虚失运，水湿内停，上泛于舌所致。
912,舌偏红,,舌偏红，病位在脾，乃血热内扰，脾失统摄，热迫血行，可见舌色偏红而少苔。
920,舌有瘀点瘀斑,,舌有瘀点瘀斑，病位在脾，乃脾虚失运，血行不畅，瘀阻舌络之象。
921,舌瘀斑,,舌瘀斑见于脾，乃血瘀之征，多因脾气虚损，运血无力，致血行不畅，瘀阻舌络而成。
916,舌体胖大,,舌体胖大，因脾虚失运，水湿内停，舌体失于充养而浮肿，临床常见齿痕、苔腻，主脾气虚弱或湿浊内盛。
924,舌质淡暗,,舌质淡暗，病位在脾，提示脾气虚弱，运血无力，血行瘀滞，为虚中夹实之象。
923,舌质黯,,舌质黯，病位在脾，乃血瘀之象，提示脾气虚弱，运血无力，血行不畅，瘀阻舌络。
925,舌质红少津,,舌质红少津，病位在脾，病性脾虚，乃脾阴不足、津液不能上承之象，临床常见舌色偏红而干燥少润。
927,舌质有瘀斑,,舌质见瘀斑，病位在脾，乃脾虚失运，血行不畅，瘀阻舌络之象。
926,舌质红少苔,,舌质红少苔，病位在脾，证属脾虚，乃气阴两虚之象，虚火浮越而舌色偏红，津液不布故苔少。
928,舌质紫暗,,舌质紫暗，病位在脾，乃血瘀之象，提示脾气虚弱，运血无力，血行不畅，瘀阻舌络。
918,舌有齿痕,,舌有齿痕，指舌体边缘见牙齿压迫之痕迹，多因脾虚失运，水湿内停，舌体胖大受齿缘挤压所致。临床常见舌质淡胖、边有齿痕，伴纳少腹胀、神疲乏力、大便溏薄等症。其病机核心为脾气虚弱，运化无权，湿浊内生，舌体失于充养而浮胖娇嫩，故见齿痕。
929,舌紫暗,,舌紫暗，病位在脾，乃血瘀之征，提示脾失统摄或运化失常，致血行不畅，瘀阻舌络。
932,身倦,,心肝气虚，气血不荣，肢体失养，故见周身倦怠乏力，动则尤甚。
931,身黄,,身黄因肝经湿热熏蒸，胆汁外溢肌肤所致，症见目黄、身肤黄染如橘色，伴胁痛、小便黄赤。
933,身困重,,身困重，因心肝血虚、脾虚湿盛，湿浊内阻，清阳不升，气机不畅，故肢体沉重倦怠。
936,身瘦,,心肝血虚，脾失健运，气血生化乏源，肌肉失养而致形体消瘦。
934,身目发黄,,身目发黄，因肝经湿热熏蒸肝胆，胆汁泛溢肌肤，病位在心肝，病性属湿热，病势为邪实壅滞。
938,身体倦懒,,心肝气虚，气血不充，肢体失养，故见身体倦怠、懒于动作。
939,身体麻木,,心肝气机郁滞，气血运行不畅，肢体失于濡养，故见身体麻木不仁。
940,身体痩弱,,心肝血虚，脾失健运，气血生化乏源，肌肉失养，故见身体瘦弱。
943,身痛痉挛,,身痛痉挛指肢体疼痛并伴肌肉拘急抽搐，多因阴血亏虚、筋脉失于濡养所致，属虚风内动之象。
960,神志昏迷,,邪热炽盛，内陷心包，蒙蔽清窍，扰乱神明，致神志昏愦不省人事。
953,神倦懒言,,神倦懒言指心脑气虚，神失所养，表现为精神疲惫、言语无力，属虚证。
955,神情呆滞,,神情呆滞，病位在心脑，病性属气虚，系心脑之气不足，神机失养而致反应迟钝、表情淡漠之象。
946,神昏狂躁,,神昏狂躁指邪热炽盛，内陷心包，扰乱神明，致神识昏蒙、躁动不安，病位在心脑，属热扰心神之危候。
930,蛇虫咬伤,,蛇虫咬伤，系指毒蛇、毒虫（如蜈蚣、蝎子、蜂等）螫咬人体所致之局部及全身性损伤。其症多见咬伤处红肿灼痛、麻木或血疱，甚则溃烂坏死；毒邪内攻者，可现头目眩晕、呕恶、心悸、烦躁，乃至神昏、抽搐、二便不通。病机为蛇虫毒邪经创口侵入肌肤，壅滞气血，化热生风，内扰脏腑，重则毒陷心包，阴阳离决。
964,肾区冷痛、,,肾阳不足，失于温煦，寒凝肾府，故见腰部冷痛，喜温喜按，伴畏寒肢冷。
965,声带充血,,声带充血，乃风热犯肺，金鸣失司，肾水不涵，虚火上灼喉窍所致。
945,神昏不语,,神昏不语，指神识昏蒙、呼之不应、言语不出之危候。病位在心脑，病性属热。多因外感温热邪毒，内陷心包，或热极生风，痰火互结，上蒙清窍，致心神失主，脑窍闭塞。临床表现为昏睡不醒，或深度昏迷，对刺激无反应，伴高热、烦躁、谵语、抽搐等。
976,湿热毒邪聚结肌肤,,湿热毒邪蕴结于皮肤腠理，导致红肿、糜烂、渗液或疮疡，多伴瘙痒、灼热感。
961,神志混乱,,神志混乱，指因邪热亢盛，内陷心包或上扰神明，致心脑功能失常所出现之意识障碍。临床表现为神昏谵语、躁扰不宁、甚则昏不知人，或伴高热、烦躁、舌绛、脉数等。其病机乃热毒炽盛，燔灼营血，蒙蔽心窍，扰乱脑神。
980,十二指肠溃疡出血,,胃热炽盛，灼伤胃络，血溢脉外，下注大肠，故见黑便或呕血，伴胃脘灼痛、口干、舌红苔黄。
983,时有隐痛,,时有隐痛，指疼痛不剧、时作时止，多因肝经气血不足、脉络失于濡养，属虚证。
984,食后腹胀拒按,,食后腹胀拒按，指进食后脘腹胀满、按压加重，乃脾气虚弱，运化失职，食滞气阻所致。
973,湿痹拘挛,,湿痹拘挛，指因脾虚失运，湿邪内盛，流注四肢经络，致气血痹阻，筋脉失养所现之证。临床以肢体沉重、关节酸痛、屈伸不利、肌肉拘急挛缩为特征，常伴脘痞纳呆、肢体浮肿、舌淡胖苔白腻、脉濡缓。病机为脾虚湿困，阻遏气机，筋脉失于濡润而挛急。
975,湿疮脓水浸淫,,湿疮脓水浸淫，指皮肤疮疡破溃后，渗出黄稠脓液，浸渍蔓延，周边潮红糜烂，瘙痒灼痛。其病位在肌肤，病性属湿热。多因湿热内蕴，外感毒邪，郁蒸肌肤，气血壅滞，化腐成脓，湿性下趋，热盛肉腐，故见脓水浸淫不已。
979,湿疹瘙痒,,湿疹瘙痒，指湿热蕴结皮肤所致之瘙痒性皮损。临床表现为皮肤潮红、丘疹、水疱，搔破则糜烂渗液，浸淫成片，瘙痒剧烈，反复发作。其病机多因脾失健运，湿邪内蕴，郁而化热，或外感湿热毒邪，湿热相搏，浸淫肌肤，阻滞气血，故痒痛并作。
985,食后胀痛,,食后胀痛，病位在脾胃，病性属脾气虚，指因中气不足、运化无力，致食入不化、气机壅滞，故饭后脘腹胀满疼痛。
982,石淋涩痛,,石淋涩痛，指因膀胱湿热蕴结，煎熬尿液成石，阻滞气机，损伤血络所致。临床以小便涩滞不畅，或排尿突然中断，尿道窘迫疼痛，少腹拘急，或腰腹绞痛难忍，痛引少腹，甚则尿中带血为主要表现。其病机为湿热下注膀胱，尿液受灼凝结成石，砂石阻塞水道，气滞不通则痛。
989,食乳不化,,食乳不化指婴儿或患者食入乳汁后难以消化，出现腹胀、腹泻或乳块不消，多因脾虚运化失职所致。
988,食积胀满,,食积胀满，指因脾虚运化失职，食滞中焦所致之脘腹胀满、按之不减、嗳腐吞酸、厌食呕恶、大便溏薄或酸臭不爽等症。其病机为脾虚不运，谷反为滞，气机壅塞，升降失常。
991,食少不化,,食少不化指饮食减少且食后难以腐熟运化，多因脾虚失运，胃纳减退，致水谷停滞中脘。
987,食积不消,,食积不消，指因脾虚运化失职，饮食停滞于胃腑所致之证。临床表现为脘腹胀满、嗳腐吞酸、纳呆厌食，大便或溏或结，夹有不消化食物，舌苔厚腻，脉滑或弱。其病机乃脾胃虚弱，腐熟及转输水谷之力不足，致食滞中焦，气机壅塞。
998,食滞不化,,食滞不化指脾虚运化失职，饮食停滞于胃脘，症见脘腹胀满、嗳腐吞酸、纳呆便溏。
999,食滞化热,,食积停滞于胃肠，郁而化热，症见脘腹胀满、嗳腐吞酸、口臭或便秘，乃脾虚运化失职所致。
1001,视力减退,,肝肾亏虚，精血不能上荣于目，目失濡养，故见视力减退，视物昏花。
1004,视物不清,,肝经气血阴精亏虚，目窍失于濡养，故见视物模糊、昏花不清。
1000,视觉异常,,肝经失养，目窍不充，故见视物昏花、干涩或目眩等视觉异常之候。
1005,视物昏暗,,肝血不足，目失濡养，故视物昏暗，此乃肝经亏虚之象。
994,食物积滞,,食物积滞，指因脾虚运化失职，饮食入胃后不能及时腐熟输布，停聚中焦所致之证。临床表现为脘腹胀满、嗳腐吞酸、纳呆厌食、大便溏薄或夹不消化食物，舌苔厚腻，脉弱或滑。其病机为脾虚不运，食停胃脘，气机壅滞，升降失常。
992,食少乏力,,食少乏力，指饮食减少、纳谷不馨，伴神疲体倦、四肢无力之症。病位在脾胃，病性属虚。多因饮食劳倦、思虑过度，损伤脾气，致运化失职，水谷精微生化乏源，气血不足，脏腑失养。临床常见食后脘闷、面色萎黄、大便溏薄、舌淡苔白、脉缓弱等象。
993,食少腹胀,,食少腹胀，指饮食减少、纳谷不馨，伴脘腹痞闷胀满、食后尤甚之症。病位在脾胃，病性属虚。多因脾气虚弱，运化失健，水谷不化，气机壅滞所致。临床常见面色萎黄、神疲乏力、大便溏薄等症，舌淡胖、苔白，脉缓弱。
1009,手抽搐,,手抽搐因阴虚不能制阳，肝阳亢逆化风，风动则筋脉挛急，故见肢体抽搐。
1010,手拘挛,,手拘挛指手指或腕部屈曲不伸、难以舒展，多因肝血亏虚、筋脉失于濡养所致。
1016,手足不温,,手足不温，指四肢末端清冷，多因阳气亏虚，温煦失职，气血运行不畅所致。
1017,手足发凉,,手足发凉，乃阳气亏虚，温煦失职，寒凝四肢，气血运行不畅所致。
1012,手术出血,,手术出血后，四肢乏力、创口难敛，乃脾气虚衰，统摄无权，血溢脉外，四肢失于濡养。
1023,双目上吊,,双目上吊，指目睛上翻、不能下视，多因肝肾阴亏、筋脉失养，虚风内动所致。
1018,手足麻木症,,手足麻木症指四肢因气血亏虚、脉络瘀阻或风痰入络，导致肌肤失于濡养而出现感觉减退或异常。
1019,手足瘈疲,,手足瘈疲指四肢筋脉拘急、抽搐或弛缓无力，多因热邪炽盛、耗伤阴液，筋脉失养所致。
1024,双乳痛,,双乳痛因肝气郁滞，气机不畅，循经上逆，致乳络壅塞不通而作痛，病位虽在乳，实与子宫气血失调相关。
1011,手麻木,,手麻木，指患者自觉手部肌肤感觉减退或消失，状如木触，或兼有针刺、蚁行之感。其病位在四肢筋脉，病性属虚，病势为筋脉失养。多因气血亏虚，络脉空虚，或营血不足，血虚生风，致筋脉失于濡养；亦可因气虚推动无力，血行滞涩，或痰瘀阻络，使气血不能荣于四末而发。
1028,睡卧不安,,心火亢盛，内扰心神，致神不守舍，故见入睡困难、辗转反侧、夜寐不宁。
1025,水浆难下,,水浆难下，指胃气虚衰，受纳无权，致水饮稀粥亦难咽下，属胃气败绝之象。
1015,手足不遂,,手足不遂，指四肢痿软无力，或运动失灵、屈伸不利，甚则不能随意活动之症。病位在四肢，病性属虚，病势为四肢失养。其临床表现多见肢体懈惰、抬举困难、握持不固、步履蹒跚。病因病机多由气血亏虚、营卫不充，或肝肾阴虚、筋骨失濡，致经脉失于荣养，机关不利而发。
1021,暑邪发热,,暑邪发热，系夏月感受暑热之邪所致。其热势壮盛，多伴汗出、口渴引饮、心烦、面赤、气粗、脉洪大等症。因暑为阳邪，其性炎热升散，易耗气伤津，故发热常伴汗出而热不解，且易兼夹湿邪，可见身重、胸闷、苔腻等。病机为暑热内炽，燔灼气分，津气两伤。
1034,四肢关节冷痛,,四肢关节冷痛，乃阳虚失温，寒凝经脉，气血痹阻所致，症见关节疼痛、畏寒喜暖、得温痛减。
1038,四肢厥逆,,四肢厥逆指脾气虚衰，阳气不达四末，致手足逆冷，甚则冷过肘膝，常伴神疲乏力、纳少便溏。
1045,四肢酸懒,,四肢酸懒因脾气虚弱，运化失职，气血生化不足，四肢肌肉失于濡养所致。
1033,四肢浮肿,,四肢浮肿，系指水湿泛溢四肢肌肤所致之肿胀，按之凹陷不起，皮色如常，常伴肢体困重、纳呆便溏。其病位在四肢，病性属本虚标实，病机乃脾虚失运，土不制水，湿邪内盛，流注四肢，发为浮肿。
1037,四肢倦乏,,四肢倦乏，指四肢肌肉懈怠无力、动作迟缓、不耐劳作的症状。临床表现为肢体酸软沉重，抬举无力，动则益甚，常伴神疲气短、食少便溏。其病机乃脾气虚弱，运化失司，水谷精微不能输布四肢肌肉，致筋脉失养，故见倦怠乏力。
1039,四肢挛急,,四肢挛急，指四肢筋脉拘急、屈伸不利、甚则抽搐之症。临床表现为手足或肘膝关节处肌肉筋脉紧张，难以自如伸展，常伴疼痛、麻木。其病机多由气血亏虚、津液耗伤，或寒湿侵袭，致筋脉失于濡养，挛缩不舒。
1049,嗖痛,,嗖痛指四肢筋脉掣引、游走性疼痛，因肝经湿热下注，阻滞经络，气血不通所致。
